freq,age,unit,lev_know,deg_urb,geo\TIME_PERIOD,year_2022
A,Y18-24,PC,BASIC,DEG1,AT,0.556
A,Y18-24,PC,BASIC,DEG1,BE,1.468
A,Y18-24,PC,BASIC,DEG1,BG,1.104
A,Y18-24,PC,BASIC,DEG1,CY,0.508
A,Y18-24,PC,BASIC,DEG1,CZ,1.865
A,Y18-24,PC,BASIC,DEG1,DE,0.94
A,Y18-24,PC,BASIC,DEG1,EA20,1.447
A,Y18-24,PC,BASIC,DEG1,EE,0.974
A,Y18-24,PC,BASIC,DEG1,EL,1.049
A,Y18-24,PC,BASIC,DEG1,ES,1.907
A,Y18-24,PC,BASIC,DEG1,EU27_2020,1.413
A,Y18-24,PC,BASIC,DEG1,FR,2.016
A,Y18-24,PC,BASIC,DEG1,HR,0.761
A,Y18-24,PC,BASIC,DEG1,HU,1.337
A,Y18-24,PC,BASIC,DEG1,IE,3.162
A,Y18-24,PC,BASIC,DEG1,IS,0.281
A,Y18-24,PC,BASIC,DEG1,IT,1.715
A,Y18-24,PC,BASIC,DEG1,LV,0.672
A,Y18-24,PC,BASIC,DEG1,MT,3.271
A,Y18-24,PC,BASIC,DEG1,NL,0.576
A,Y18-24,PC,BASIC,DEG1,NO,0.501
A,Y18-24,PC,BASIC,DEG1,PL,1.557
A,Y18-24,PC,BASIC,DEG1,PT,1.886
A,Y18-24,PC,BASIC,DEG1,RO,1.118
A,Y18-24,PC,BASIC,DEG1,SE,0.658
A,Y18-24,PC,BASIC,DEG1,SK,0.672
A,Y18-24,PC,BASIC,DEG2,AT,0.988
A,Y18-24,PC,BASIC,DEG2,BE,1.413
A,Y18-24,PC,BASIC,DEG2,BG,2.901
A,Y18-24,PC,BASIC,DEG2,CY,0.953
A,Y18-24,PC,BASIC,DEG2,CZ,2.263
A,Y18-24,PC,BASIC,DEG2,DE,1.2
A,Y18-24,PC,BASIC,DEG2,EA20,1.886
A,Y18-24,PC,BASIC,DEG2,EL,1.214
A,Y18-24,PC,BASIC,DEG2,ES,2.592
A,Y18-24,PC,BASIC,DEG2,EU27_2020,1.92
A,Y18-24,PC,BASIC,DEG2,FR,3.443
A,Y18-24,PC,BASIC,DEG2,HR,1.399
A,Y18-24,PC,BASIC,DEG2,HU,2.195
A,Y18-24,PC,BASIC,DEG2,IE,3.655
A,Y18-24,PC,BASIC,DEG2,IT,1.845
A,Y18-24,PC,BASIC,DEG2,LU,0.597
A,Y18-24,PC,BASIC,DEG2,MT,3.134
A,Y18-24,PC,BASIC,DEG2,NL,0.953
A,Y18-24,PC,BASIC,DEG2,NO,0.988
A,Y18-24,PC,BASIC,DEG2,PL,2.867
A,Y18-24,PC,BASIC,DEG2,PT,1.961
A,Y18-24,PC,BASIC,DEG2,RO,2.147
A,Y18-24,PC,BASIC,DEG2,SE,0.837
A,Y18-24,PC,BASIC,DEG2,SI,0.713
A,Y18-24,PC,BASIC,DEG2,SK,0.501
A,Y18-24,PC,BASIC,DEG3,AT,1.413
A,Y18-24,PC,BASIC,DEG3,BE,3.127
A,Y18-24,PC,BASIC,DEG3,CY,0.796
A,Y18-24,PC,BASIC,DEG3,CZ,2.387
A,Y18-24,PC,BASIC,DEG3,DE,1.715
A,Y18-24,PC,BASIC,DEG3,EA20,2.256
A,Y18-24,PC,BASIC,DEG3,EE,1.769
A,Y18-24,PC,BASIC,DEG3,EL,2.551
A,Y18-24,PC,BASIC,DEG3,ES,3.059
A,Y18-24,PC,BASIC,DEG3,EU27_2020,2.366
A,Y18-24,PC,BASIC,DEG3,FR,3.443
A,Y18-24,PC,BASIC,DEG3,HR,1.509
A,Y18-24,PC,BASIC,DEG3,HU,2.668
A,Y18-24,PC,BASIC,DEG3,IE,3.69
A,Y18-24,PC,BASIC,DEG3,IT,2.256
A,Y18-24,PC,BASIC,DEG3,LT,3.011
A,Y18-24,PC,BASIC,DEG3,LU,0.562
A,Y18-24,PC,BASIC,DEG3,LV,0.631
A,Y18-24,PC,BASIC,DEG3,MT,4.204
A,Y18-24,PC,BASIC,DEG3,NL,1.269
A,Y18-24,PC,BASIC,DEG3,NO,1.084
A,Y18-24,PC,BASIC,DEG3,PL,2.887
A,Y18-24,PC,BASIC,DEG3,PT,2.174
A,Y18-24,PC,BASIC,DEG3,RO,3.052
A,Y18-24,PC,BASIC,DEG3,SE,1.063
A,Y18-24,PC,BASIC,DEG3,SI,0.885
A,Y18-24,PC,BASIC,DEG3,SK,0.988
A,Y18-24,PC,BASIC,TOTAL,AT,0.994
A,Y18-24,PC,BASIC,TOTAL,BE,1.701
A,Y18-24,PC,BASIC,TOTAL,BG,1.468
A,Y18-24,PC,BASIC,TOTAL,CY,0.693
A,Y18-24,PC,BASIC,TOTAL,CZ,2.202
A,Y18-24,PC,BASIC,TOTAL,DE,1.173
A,Y18-24,PC,BASIC,TOTAL,DK,0.775
A,Y18-24,PC,BASIC,TOTAL,EA20,1.749
A,Y18-24,PC,BASIC,TOTAL,EE,1.365
A,Y18-24,PC,BASIC,TOTAL,EL,1.454
A,Y18-24,PC,BASIC,TOTAL,ES,2.25
A,Y18-24,PC,BASIC,TOTAL,EU27_2020,1.783
A,Y18-24,PC,BASIC,TOTAL,FR,2.654
A,Y18-24,PC,BASIC,TOTAL,HR,1.186
A,Y18-24,PC,BASIC,TOTAL,HU,1.975
A,Y18-24,PC,BASIC,TOTAL,IE,3.505
A,Y18-24,PC,BASIC,TOTAL,IS,0.336
A,Y18-24,PC,BASIC,TOTAL,IT,1.865
A,Y18-24,PC,BASIC,TOTAL,LT,1.955
A,Y18-24,PC,BASIC,TOTAL,LU,0.576
A,Y18-24,PC,BASIC,TOTAL,LV,0.645
A,Y18-24,PC,BASIC,TOTAL,MT,3.23
A,Y18-24,PC,BASIC,TOTAL,NL,0.775
A,Y18-24,PC,BASIC,TOTAL,NO,0.864
A,Y18-24,PC,BASIC,TOTAL,PL,2.394
A,Y18-24,PC,BASIC,TOTAL,PT,1.961
A,Y18-24,PC,BASIC,TOTAL,RO,2.112
A,Y18-24,PC,BASIC,TOTAL,RS,0.919
A,Y18-24,PC,BASIC,TOTAL,SE,0.789
A,Y18-24,PC,BASIC,TOTAL,SI,0.734
A,Y18-24,PC,BASIC,TOTAL,SK,0.727
A,Y18-24,PC,GOOD,DEG1,AT,2.126
A,Y18-24,PC,GOOD,DEG1,BE,2.229
A,Y18-24,PC,GOOD,DEG1,BG,2.716
A,Y18-24,PC,GOOD,DEG1,CY,1.372
A,Y18-24,PC,GOOD,DEG1,CZ,2.956
A,Y18-24,PC,GOOD,DEG1,DE,2.4
A,Y18-24,PC,GOOD,DEG1,DK,1.763
A,Y18-24,PC,GOOD,DEG1,EA20,2.524
A,Y18-24,PC,GOOD,DEG1,EE,1.379
A,Y18-24,PC,GOOD,DEG1,EL,2.366
A,Y18-24,PC,GOOD,DEG1,ES,2.4
A,Y18-24,PC,GOOD,DEG1,EU27_2020,2.496
A,Y18-24,PC,GOOD,DEG1,FI,1.427
A,Y18-24,PC,GOOD,DEG1,FR,2.483
A,Y18-24,PC,GOOD,DEG1,HR,2.88
A,Y18-24,PC,GOOD,DEG1,HU,2.702
A,Y18-24,PC,GOOD,DEG1,IE,2.202
A,Y18-24,PC,GOOD,DEG1,IS,1.331
A,Y18-24,PC,GOOD,DEG1,IT,3.697
A,Y18-24,PC,GOOD,DEG1,LT,1.893
A,Y18-24,PC,GOOD,DEG1,LU,1.763
A,Y18-24,PC,GOOD,DEG1,LV,2.414
A,Y18-24,PC,GOOD,DEG1,MT,1.413
A,Y18-24,PC,GOOD,DEG1,NL,2.407
A,Y18-24,PC,GOOD,DEG1,NO,3.313
A,Y18-24,PC,GOOD,DEG1,PL,2.215
A,Y18-24,PC,GOOD,DEG1,PT,2.071
A,Y18-24,PC,GOOD,DEG1,RO,3.169
A,Y18-24,PC,GOOD,DEG1,RS,2.544
A,Y18-24,PC,GOOD,DEG1,SE,1.296
A,Y18-24,PC,GOOD,DEG1,SI,2.16
A,Y18-24,PC,GOOD,DEG1,SK,2.764
A,Y18-24,PC,GOOD,DEG2,AT,3.018
A,Y18-24,PC,GOOD,DEG2,BE,3.223
A,Y18-24,PC,GOOD,DEG2,CY,1.687
A,Y18-24,PC,GOOD,DEG2,CZ,3.011
A,Y18-24,PC,GOOD,DEG2,DE,2.75
A,Y18-24,PC,GOOD,DEG2,DK,2.195
A,Y18-24,PC,GOOD,DEG2,EA20,2.839
A,Y18-24,PC,GOOD,DEG2,EE,1.982
A,Y18-24,PC,GOOD,DEG2,EL,2.819
A,Y18-24,PC,GOOD,DEG2,ES,2.256
A,Y18-24,PC,GOOD,DEG2,EU27_2020,2.778
A,Y18-24,PC,GOOD,DEG2,FR,2.119
A,Y18-24,PC,GOOD,DEG2,HR,2.572
A,Y18-24,PC,GOOD,DEG2,HU,2.784
A,Y18-24,PC,GOOD,DEG2,IE,1.701
A,Y18-24,PC,GOOD,DEG2,IS,1.193
A,Y18-24,PC,GOOD,DEG2,IT,3.834
A,Y18-24,PC,GOOD,DEG2,LU,1.653
A,Y18-24,PC,GOOD,DEG2,MT,1.742
A,Y18-24,PC,GOOD,DEG2,NL,2.949
A,Y18-24,PC,GOOD,DEG2,NO,3.23
A,Y18-24,PC,GOOD,DEG2,PL,2.325
A,Y18-24,PC,GOOD,DEG2,PT,2.476
A,Y18-24,PC,GOOD,DEG2,RO,2.88
A,Y18-24,PC,GOOD,DEG2,SE,1.996
A,Y18-24,PC,GOOD,DEG2,SI,2.675
A,Y18-24,PC,GOOD,DEG2,SK,3.018
A,Y18-24,PC,GOOD,DEG3,AT,3.093
A,Y18-24,PC,GOOD,DEG3,BE,2.757
A,Y18-24,PC,GOOD,DEG3,BG,2.716
A,Y18-24,PC,GOOD,DEG3,CY,2.346
A,Y18-24,PC,GOOD,DEG3,CZ,3.1
A,Y18-24,PC,GOOD,DEG3,DE,2.915
A,Y18-24,PC,GOOD,DEG3,EA20,2.764
A,Y18-24,PC,GOOD,DEG3,EE,1.961
A,Y18-24,PC,GOOD,DEG3,EL,2.647
A,Y18-24,PC,GOOD,DEG3,ES,1.742
A,Y18-24,PC,GOOD,DEG3,EU27_2020,2.723
A,Y18-24,PC,GOOD,DEG3,FR,2.688
A,Y18-24,PC,GOOD,DEG3,HR,2.613
A,Y18-24,PC,GOOD,DEG3,HU,2.531
A,Y18-24,PC,GOOD,DEG3,IE,1.941
A,Y18-24,PC,GOOD,DEG3,IS,1.886
A,Y18-24,PC,GOOD,DEG3,IT,3.484
A,Y18-24,PC,GOOD,DEG3,LT,2.009
A,Y18-24,PC,GOOD,DEG3,LU,1.543
A,Y18-24,PC,GOOD,DEG3,LV,2.215
A,Y18-24,PC,GOOD,DEG3,NL,2.963
A,Y18-24,PC,GOOD,DEG3,NO,3.306
A,Y18-24,PC,GOOD,DEG3,PL,2.634
A,Y18-24,PC,GOOD,DEG3,PT,2.394
A,Y18-24,PC,GOOD,DEG3,RO,2.517
A,Y18-24,PC,GOOD,DEG3,RS,3.553
A,Y18-24,PC,GOOD,DEG3,SE,1.811
A,Y18-24,PC,GOOD,DEG3,SI,2.97
A,Y18-24,PC,GOOD,DEG3,SK,3.265
A,Y18-24,PC,GOOD,TOTAL,AT,2.736
A,Y18-24,PC,GOOD,TOTAL,BE,2.867
A,Y18-24,PC,GOOD,TOTAL,BG,2.64
A,Y18-24,PC,GOOD,TOTAL,CY,1.715
A,Y18-24,PC,GOOD,TOTAL,CZ,3.031
A,Y18-24,PC,GOOD,TOTAL,DE,2.627
A,Y18-24,PC,GOOD,TOTAL,DK,2.085
A,Y18-24,PC,GOOD,TOTAL,EA20,2.682
A,Y18-24,PC,GOOD,TOTAL,EE,1.68
A,Y18-24,PC,GOOD,TOTAL,EL,2.565
A,Y18-24,PC,GOOD,TOTAL,ES,2.284
A,Y18-24,PC,GOOD,TOTAL,EU27_2020,2.64
A,Y18-24,PC,GOOD,TOTAL,FI,1.625
A,Y18-24,PC,GOOD,TOTAL,FR,2.428
A,Y18-24,PC,GOOD,TOTAL,HR,2.702
A,Y18-24,PC,GOOD,TOTAL,HU,2.682
A,Y18-24,PC,GOOD,TOTAL,IE,1.968
A,Y18-24,PC,GOOD,TOTAL,IS,1.413
A,Y18-24,PC,GOOD,TOTAL,IT,3.731
A,Y18-24,PC,GOOD,TOTAL,LT,1.893
A,Y18-24,PC,GOOD,TOTAL,LU,1.625
A,Y18-24,PC,GOOD,TOTAL,LV,2.291
A,Y18-24,PC,GOOD,TOTAL,MT,1.571
A,Y18-24,PC,GOOD,TOTAL,NL,2.599
A,Y18-24,PC,GOOD,TOTAL,NO,3.278
A,Y18-24,PC,GOOD,TOTAL,PL,2.407
A,Y18-24,PC,GOOD,TOTAL,PT,2.256
A,Y18-24,PC,GOOD,TOTAL,RO,2.846
A,Y18-24,PC,GOOD,TOTAL,RS,2.928
A,Y18-24,PC,GOOD,TOTAL,SE,1.646
A,Y18-24,PC,GOOD,TOTAL,SI,2.702
A,Y18-24,PC,GOOD,TOTAL,SK,3.045
A,Y18-24,PC,NRP,DEG1,DE,0.233
A,Y18-24,PC,NRP,DEG1,EA20,0.075
A,Y18-24,PC,NRP,DEG1,EU27_2020,0.062
A,Y18-24,PC,NRP,DEG2,EA20,0.034
A,Y18-24,PC,NRP,DEG2,EU27_2020,0.027
A,Y18-24,PC,NRP,TOTAL,DE,0.151
A,Y18-24,PC,NRP,TOTAL,EA20,0.048
A,Y18-24,PC,NRP,TOTAL,EU27_2020,0.041
A,Y18-24,PC,PROF,DEG1,AT,4.094
A,Y18-24,PC,PROF,DEG1,BE,3.162
A,Y18-24,PC,PROF,DEG1,BG,3.038
A,Y18-24,PC,PROF,DEG1,CY,4.979
A,Y18-24,PC,PROF,DEG1,CZ,2.037
A,Y18-24,PC,PROF,DEG1,DE,3.285
A,Y18-24,PC,PROF,DEG1,DK,4.588
A,Y18-24,PC,PROF,DEG1,EA20,2.812
A,Y18-24,PC,PROF,DEG1,EE,4.499
A,Y18-24,PC,PROF,DEG1,EL,3.443
A,Y18-24,PC,PROF,DEG1,ES,2.49
A,Y18-24,PC,PROF,DEG1,EU27_2020,2.894
A,Y18-24,PC,PROF,DEG1,FI,4.595
A,Y18-24,PC,PROF,DEG1,FR,2.359
A,Y18-24,PC,PROF,DEG1,HR,3.217
A,Y18-24,PC,PROF,DEG1,HU,2.812
A,Y18-24,PC,PROF,DEG1,IE,1.488
A,Y18-24,PC,PROF,DEG1,IS,5.144
A,Y18-24,PC,PROF,DEG1,IT,1.447
A,Y18-24,PC,PROF,DEG1,LT,4.108
A,Y18-24,PC,PROF,DEG1,LU,4.547
A,Y18-24,PC,PROF,DEG1,LV,3.765
A,Y18-24,PC,PROF,DEG1,MT,2.174
A,Y18-24,PC,PROF,DEG1,NL,3.813
A,Y18-24,PC,PROF,DEG1,NO,3.004
A,Y18-24,PC,PROF,DEG1,PL,3.079
A,Y18-24,PC,PROF,DEG1,PT,2.86
A,Y18-24,PC,PROF,DEG1,RO,2.572
A,Y18-24,PC,PROF,DEG1,RS,3.738
A,Y18-24,PC,PROF,DEG1,SE,4.869
A,Y18-24,PC,PROF,DEG1,SI,4.28
A,Y18-24,PC,PROF,DEG1,SK,3.422
A,Y18-24,PC,PROF,DEG2,AT,2.839
A,Y18-24,PC,PROF,DEG2,BE,2.229
A,Y18-24,PC,PROF,DEG2,CY,4.218
A,Y18-24,PC,PROF,DEG2,CZ,1.584
A,Y18-24,PC,PROF,DEG2,DE,2.812
A,Y18-24,PC,PROF,DEG2,DK,3.367
A,Y18-24,PC,PROF,DEG2,EA20,2.105
A,Y18-24,PC,PROF,DEG2,EE,3.223
A,Y18-24,PC,PROF,DEG2,EL,2.826
A,Y18-24,PC,PROF,DEG2,ES,1.968
A,Y18-24,PC,PROF,DEG2,EU27_2020,2.126
A,Y18-24,PC,PROF,DEG2,FI,4.286
A,Y18-24,PC,PROF,DEG2,FR,1.296
A,Y18-24,PC,PROF,DEG2,HR,2.887
A,Y18-24,PC,PROF,DEG2,HU,1.879
A,Y18-24,PC,PROF,DEG2,IE,1.475
A,Y18-24,PC,PROF,DEG2,IS,5.295
A,Y18-24,PC,PROF,DEG2,IT,1.18
A,Y18-24,PC,PROF,DEG2,LT,3.285
A,Y18-24,PC,PROF,DEG2,LU,4.499
A,Y18-24,PC,PROF,DEG2,MT,1.982
A,Y18-24,PC,PROF,DEG2,NL,2.956
A,Y18-24,PC,PROF,DEG2,NO,2.592
A,Y18-24,PC,PROF,DEG2,PL,1.673
A,Y18-24,PC,PROF,DEG2,PT,2.407
A,Y18-24,PC,PROF,DEG2,RO,1.831
A,Y18-24,PC,PROF,DEG2,RS,3.402
A,Y18-24,PC,PROF,DEG2,SE,3.978
A,Y18-24,PC,PROF,DEG2,SI,3.47
A,Y18-24,PC,PROF,DEG2,SK,3.34
A,Y18-24,PC,PROF,DEG3,AT,2.352
A,Y18-24,PC,PROF,DEG3,BE,0.974
A,Y18-24,PC,PROF,DEG3,CY,3.724
A,Y18-24,PC,PROF,DEG3,CZ,1.372
A,Y18-24,PC,PROF,DEG3,DE,2.181
A,Y18-24,PC,PROF,DEG3,DK,3.23
A,Y18-24,PC,PROF,DEG3,EA20,1.811
A,Y18-24,PC,PROF,DEG3,EE,3.127
A,Y18-24,PC,PROF,DEG3,EL,1.66
A,Y18-24,PC,PROF,DEG3,ES,1.975
A,Y18-24,PC,PROF,DEG3,EU27_2020,1.735
A,Y18-24,PC,PROF,DEG3,FR,0.727
A,Y18-24,PC,PROF,DEG3,HR,2.73
A,Y18-24,PC,PROF,DEG3,HU,1.66
A,Y18-24,PC,PROF,DEG3,IE,1.228
A,Y18-24,PC,PROF,DEG3,IS,4.232
A,Y18-24,PC,PROF,DEG3,IT,1.118
A,Y18-24,PC,PROF,DEG3,LT,1.838
A,Y18-24,PC,PROF,DEG3,LU,4.732
A,Y18-24,PC,PROF,DEG3,LV,4.012
A,Y18-24,PC,PROF,DEG3,NL,2.62
A,Y18-24,PC,PROF,DEG3,NO,2.352
A,Y18-24,PC,PROF,DEG3,PL,1.276
A,Y18-24,PC,PROF,DEG3,PT,2.222
A,Y18-24,PC,PROF,DEG3,RO,1.289
A,Y18-24,PC,PROF,DEG3,SE,3.82
A,Y18-24,PC,PROF,DEG3,SI,3.004
A,Y18-24,PC,PROF,DEG3,SK,2.606
A,Y18-24,PC,PROF,TOTAL,AT,3.1
A,Y18-24,PC,PROF,TOTAL,BE,2.291
A,Y18-24,PC,PROF,TOTAL,BG,2.75
A,Y18-24,PC,PROF,TOTAL,CY,4.451
A,Y18-24,PC,PROF,TOTAL,CZ,1.632
A,Y18-24,PC,PROF,TOTAL,DE,2.915
A,Y18-24,PC,PROF,TOTAL,DK,3.95
A,Y18-24,PC,PROF,TOTAL,EA20,2.38
A,Y18-24,PC,PROF,TOTAL,EE,3.813
A,Y18-24,PC,PROF,TOTAL,EL,2.839
A,Y18-24,PC,PROF,TOTAL,ES,2.263
A,Y18-24,PC,PROF,TOTAL,EU27_2020,2.394
A,Y18-24,PC,PROF,TOTAL,FI,4.499
A,Y18-24,PC,PROF,TOTAL,FR,1.776
A,Y18-24,PC,PROF,TOTAL,HR,2.97
A,Y18-24,PC,PROF,TOTAL,HU,2.195
A,Y18-24,PC,PROF,TOTAL,IE,1.379
A,Y18-24,PC,PROF,TOTAL,IS,4.993
A,Y18-24,PC,PROF,TOTAL,IT,1.262
A,Y18-24,PC,PROF,TOTAL,LT,3.011
A,Y18-24,PC,PROF,TOTAL,LU,4.588
A,Y18-24,PC,PROF,TOTAL,LV,3.923
A,Y18-24,PC,PROF,TOTAL,MT,2.057
A,Y18-24,PC,PROF,TOTAL,NL,3.443
A,Y18-24,PC,PROF,TOTAL,NO,2.654
A,Y18-24,PC,PROF,TOTAL,PL,2.037
A,Y18-24,PC,PROF,TOTAL,PT,2.599
A,Y18-24,PC,PROF,TOTAL,RO,1.9
A,Y18-24,PC,PROF,TOTAL,RS,3.011
A,Y18-24,PC,PROF,TOTAL,SE,4.369
A,Y18-24,PC,PROF,TOTAL,SI,3.429
A,Y18-24,PC,PROF,TOTAL,SK,3.079
A,Y18-64,PC,BASIC,DEG1,AT,1.255
A,Y18-64,PC,BASIC,DEG1,BE,1.509
A,Y18-64,PC,BASIC,DEG1,BG,2.085
A,Y18-64,PC,BASIC,DEG1,CY,0.912
A,Y18-64,PC,BASIC,DEG1,CZ,2.908
A,Y18-64,PC,BASIC,DEG1,DE,1.673
A,Y18-64,PC,BASIC,DEG1,DK,0.768
A,Y18-64,PC,BASIC,DEG1,EA20,2.126
A,Y18-64,PC,BASIC,DEG1,EE,1.824
A,Y18-64,PC,BASIC,DEG1,EL,1.955
A,Y18-64,PC,BASIC,DEG1,ES,2.62
A,Y18-64,PC,BASIC,DEG1,EU27_2020,2.119
A,Y18-64,PC,BASIC,DEG1,FI,1.09
A,Y18-64,PC,BASIC,DEG1,FR,2.613
A,Y18-64,PC,BASIC,DEG1,HR,1.852
A,Y18-64,PC,BASIC,DEG1,HU,2.263
A,Y18-64,PC,BASIC,DEG1,IE,3.566
A,Y18-64,PC,BASIC,DEG1,IS,0.391
A,Y18-64,PC,BASIC,DEG1,IT,3.107
A,Y18-64,PC,BASIC,DEG1,LT,1.125
A,Y18-64,PC,BASIC,DEG1,LU,0.549
A,Y18-64,PC,BASIC,DEG1,LV,1.173
A,Y18-64,PC,BASIC,DEG1,MT,2.62
A,Y18-64,PC,BASIC,DEG1,NL,0.864
A,Y18-64,PC,BASIC,DEG1,NO,0.898
A,Y18-64,PC,BASIC,DEG1,PL,2.524
A,Y18-64,PC,BASIC,DEG1,PT,2.832
A,Y18-64,PC,BASIC,DEG1,RO,2.057
A,Y18-64,PC,BASIC,DEG1,RS,1.516
A,Y18-64,PC,BASIC,DEG1,SE,1.077
A,Y18-64,PC,BASIC,DEG1,SI,0.761
A,Y18-64,PC,BASIC,DEG1,SK,0.871
A,Y18-64,PC,BASIC,DEG2,AT,1.948
